id,title,price,link,image_link
K86a,Prestige Aromatic Body Cream - Silk,24.99 USD,https://www.premierdeadsea-usa.com/en/prestige-aromatic-body-cream-silk,https://www.premierdeadsea-usa.com/pub/media/catalog/product/6/1/61cabd122cf3e_K86a__250ml.jpg
K86b,Prestige Aromatic Body Cream - Sensual,24.99 USD,https://www.premierdeadsea-usa.com/en/prestige-aromatic-body-cream-sensual,https://www.premierdeadsea-usa.com/pub/media/catalog/product/6/1/61cabd58972e0_K86b__250ml.jpg
K90,Premier Advanced 3D Masca Negra,2249.99 USD,https://www.premierdeadsea-usa.com/en/advanced-3d-masca-negra,https://www.premierdeadsea-usa.com/pub/media/catalog/product/6/1/614b257fcd938_K90.jpg
A10e,Classic Miracle Noir Mask,209.99 USD,https://www.premierdeadsea-usa.com/en/mask-miracle-noir,https://www.premierdeadsea-usa.com/pub/media/catalog/product/6/1/61c849d3a25a6_A10e.jpg
A118,Lemongrass And Mandarin Body Butter,59.99 USD,https://www.premierdeadsea-usa.com/en/lemongrass-and-mandarin-body-butter,https://www.premierdeadsea-usa.com/pub/media/catalog/product/6/0/6048a7d2c2a56_A118.jpg
A86e-A85e,Classic Refining Moisture Cream & Refining Facial Peeling Mask,239.99 USD,https://www.premierdeadsea-usa.com/en/classic-refining-moisture-cream-refining-facial-peeling-mask,https://www.premierdeadsea-usa.com/pub/media/catalog/product/5/f/5f8578c8e66f5_Ci8.jpg
A120e-A121e-A122e,Classic Body Trio Kit,24.99 USD,https://www.premierdeadsea-usa.com/en/classic-body-trio-kit,https://www.premierdeadsea-usa.com/pub/media/catalog/product/5/f/5f855e33312e3_Ci9.jpg
T27-T26-T25,Mariah Carey 24K Gold Complete Set,999.00 USD,https://www.premierdeadsea-usa.com/en/mariah-carey-24k-gold-complete-set,https://www.premierdeadsea-usa.com/pub/media/catalog/product/5/f/5f855f63c14d4_Ci10.jpg
A36e,Classic Moisture Cream For Multi-Use,34.99 USD,https://www.premierdeadsea-usa.com/en/moisture-cream-for-multi-use,https://www.premierdeadsea-usa.com/pub/media/catalog/product/6/1/61c8523661007_A36e.jpg
A33E,קרם ידיים מלכותי,39.90 USD,https://www.premierdeadsea-usa.com/en/catalog/product/view/id/1418/s/luxury-hand-cream/,https://www.premierdeadsea-usa.com/pub/media/catalog/product/6/1/611b5c765fc92_A33e.jpg
A43e,קרם רגליים,20.00 USD,https://www.premierdeadsea-usa.com/en/catalog/product/view/id/1420/s/qrm-rgliim/,https://www.premierdeadsea-usa.com/pub/media/catalog/product/6/0/608e7ddf78b19_A34e.jpg
A44e,מנקה פנים,19.90 USD,https://www.premierdeadsea-usa.com/en/catalog/product/view/id/1421/s/mnqh-pnim/,https://www.premierdeadsea-usa.com/pub/media/catalog/product/6/0/608e7e4270633_A37e.jpg
C26,Immediate Wrinkle Plumper,699.99 USD,https://www.premierdeadsea-usa.com/en/immediate-wrinkle-plumper,https://www.premierdeadsea-usa.com/pub/media/catalog/product/6/1/61a654d09a0ac_C26.jpg
A49t,"Beautifying mask collagen, beta carotene and seaweed",89.90 USD,https://www.premierdeadsea-usa.com/en/beautifying- mask-beta-carotene-and-seaweed,https://www.premierdeadsea-usa.com/pub/media/catalog/product/p/r/premier-dead-sea-beautifying-mask-collagen-beta-carotene-and-seaweed-a49t.jpg
PS43,Supreme 30 Seconds Single Step Multi Lifting Syringe,980.00 USD,https://www.premierdeadsea-usa.com/en/supreme-30-seconds-single-step-multi-lifting-syringe,https://www.premierdeadsea-usa.com/pub/media/catalog/product/6/1/61a605f9aacb4_PS43.jpg
C30-il,נונה,3490.00 USD,https://www.premierdeadsea-usa.com/en/catalog/product/view/id/1434/s/nuna-home-medical-device/,https://www.premierdeadsea-usa.com/pub/media/catalog/product/6/1/61c83f2e1ffa8_NUNA_device_C35_548x731.jpg
C36-il,נונה פרו,6999.00 USD,https://www.premierdeadsea-usa.com/en/catalog/product/view/id/1435/s/nuna-pro-home-medical-device/,https://www.premierdeadsea-usa.com/pub/media/catalog/product/6/1/61c83f3449a9e_NUNA__pro_device_C36_548x731__1_.jpg
